400
(-0.0037771,-0.00736042)
(-0.0390139,0.0306095)
(0.000896025,-0.0790835)
(0.0229941,0.0471245)
(0.00264271,-0.0157474)
(-0.0173083,0.0330451)
(-0.0450274,-0.0590083)
(-0.0111838,0.0151987)
(-0.0321508,0.00858008)
(-0.0440981,0.0183028)
(0.00702231,-0.0413905)
(-0.0137088,0.0167706)
(0.0461726,-0.0226772)
(0.0103418,0.0301023)
(-0.0485726,-0.0329826)
(-0.0363612,0.0829684)
(0.00793263,-0.0784322)
(0.016343,0.0305825)
(0.0264111,-0.0501538)
(-0.045816,0.0110849)
(-0.0117146,-0.0116387)
(0.0188291,0.0276785)
(0.03688,-0.0521083)
(0.0175353,0.0199811)
(-0.000493404,-0.0287187)
(0.00603356,-0.000875349)
(-0.00481421,-0.0394608)
(0.0455866,0.00955407)
(0.00376305,0.0170318)
(0.0531085,0.0544751)
(0.0139776,0.0212463)
(0.0277839,0.0402703)
(0.00170342,-0.0105211)
(-0.0241366,-0.0037815)
(-0.0122578,0.011154)
(0.0155903,0.0334414)
(-0.00671244,-0.0439761)
(0.00441968,0.0280575)
(-0.0272656,-0.0409025)
(0.00647115,-0.00527053)
(-0.0359837,0.0199143)
(-0.0344432,0.0551594)
(-0.0228665,0.0218519)
(0.0229476,-0.00967829)
(-0.0278391,-0.0578709)
(0.0135457,-0.0027161)
(-0.0187772,-0.029423)
(0.0187336,0.00789319)
(-0.00391156,-0.0615362)
(-0.0155656,-0.029924)
(-0.00723353,-0.0244248)
(0.0391479,0.00832516)
(-0.0157302,-0.0270691)
(0.0360588,-0.00236571)
(0.00119739,0.00299097)
(-0.00949616,0.0346564)
(0.0339557,0.0115182)
(0.0465546,0.0369718)
(-0.00668437,-0.0120391)
(-0.00560874,-0.00368732)
(-0.0404712,-0.00788425)
(0.0174921,0.0588787)
(-0.0337936,-0.0068974)
(0.0295422,-0.0158632)
(-0.0426641,-0.051442)
(-0.00512094,-0.050291)
(-0.0455819,-0.0292896)
(0.0202502,0.051429)
(0.0107678,-0.00177746)
(0.0378457,0.0517765)
(-0.0106926,-0.00486891)
(-0.0244487,0.0341634)
(-0.0228613,0.0337037)
(0.00826184,0.0766379)
(-0.0211747,0.0371913)
(0.00692094,0.0139197)
(0.00723824,-0.0640723)
(-0.0188386,-0.01924)
(0.000486536,-0.04355)
(0.0227857,-0.029413)
(-0.0508982,-0.013035)
(0.032736,0.021279)
(0.0271539,-0.0156204)
(0.0618825,0.0664425)
(-0.0325748,0.00747242)
(0.0148665,-0.0101687)
(-0.0226427,-0.010226)
(-0.0239644,0.0451926)
(0.0118596,-0.0476816)
(0.0328988,0.0184424)
(0.0133033,-0.0259893)
(-0.0369219,-0.0191202)
(-0.0300515,0.047301)
(0.0140469,0.0281161)
(0.0315753,0.0085734)
(0.0201804,0.0219039)
(-0.0171104,0.0150095)
(-0.0180336,0.0228301)
(-0.0477121,-0.025716)
(0.0199543,0.0333431)
(0.0069539,-0.00909185)
(0.00873485,0.024814)
(-0.00608034,-0.0330933)
(-0.0424208,0.068677)
(-0.0242405,-0.0552535)
(0.00401277,-0.0217936)
(-0.00980162,-0.00717496)
(0.00348202,-0.0269354)
(-0.0379313,0.0109343)
(0.0326911,0.0113795)
(0.00331861,-0.0541772)
(-0.0370625,-0.016242)
(0.0243746,-0.0203131)
(-0.00964954,0.0494498)
(-0.0439289,-0.050556)
(0.0043122,-0.025932)
(-0.0133836,-0.0135488)
(0.077889,0.00830036)
(-0.0109927,-0.0171199)
(0.00579221,-0.00279357)
(-0.0407909,-0.0136796)
(0.0413179,0.00502692)
(-0.0228593,-0.00391199)
(0.0445972,0.0248426)
(-0.0354457,-0.00132277)
(0.0189124,-0.0164799)
(0.0175802,0.0368306)
(-0.0262555,-0.0299771)
(0.0175025,-0.0306216)
(0.0162142,0.0368622)
(-0.047998,-0.00622762)
(0.0402577,-0.00753889)
(-0.00328606,-0.0256507)
(0.0433116,-0.0275568)
(-0.00285773,-0.0038824)
(0.00394848,-0.0112513)
(0.0118372,0.0148368)
(-0.0220019,-0.0251419)
(-0.0579305,0.0189705)
(-0.00605234,0.0107956)
(-0.0223377,0.0399996)
(0.0144196,0.00529699)
(-0.0349951,-0.000714568)
(0.0126159,0.054139)
(-0.000492109,-0.0110969)
(-0.00933896,0.00643736)
(-0.0158479,0.0156513)
(0.0190953,-0.0276817)
(-0.0532628,0.0320967)
(-0.00364711,-0.00797167)
(-0.00263756,-0.0035754)
(0.0264705,0.0175541)
(-0.0171644,-0.0310664)
(0.0102429,0.0218617)
(-0.00453421,0.019428)
(0.0217259,0.0804468)
(-0.0130391,-0.0196437)
(0.0024579,0.0193598)
(0.00294047,0.0079322)
(0.0220959,0.0125629)
(-0.030845,-0.00556873)
(-0.00955526,-0.0102641)
(-0.00701601,-0.029404)
(0.0221554,-0.00663867)
(-0.0185084,0.0295161)
(0.0174094,0.0181246)
(-0.0246506,0.0302342)
(-0.0185714,-0.0386487)
(-0.0172411,-0.0298589)
(0.0200167,0.0516307)
(-0.0126838,-0.00636043)
(0.0210961,0.00629284)
(0.0243106,-0.0345167)
(0.00730591,0.000914124)
(0.0165312,-0.0505008)
(0.00212947,0.0405323)
(0.0336587,-0.0651965)
(0.0175339,0.0503643)
(-0.00185766,-0.0504677)
(0.0276043,0.0502589)
(-0.0423777,0.016462)
(0.0334813,0.0368536)
(0.00398701,0.0590694)
(-0.015117,0.0329802)
(-0.0238251,-0.00324301)
(0.0392017,0.0174263)
(-0.0238467,-0.0234619)
(0.0290765,0.0300511)
(-0.010039,-0.0234269)
(0.0316598,-0.0621813)
(-0.040645,-0.0107994)
(0.0439156,0.0368759)
(-0.0157013,-0.0273287)
(0.0247457,0.036699)
(-0.0338369,-0.0178515)
(0.0336743,0.00486428)
(-0.00388012,-0.0511682)
(-0.000240346,0.0593927)
(-0.0071242,0.0220972)
(0.00656237,-0.0149221)
(0.00580922,-0.0385348)
(-0.0365462,0.0266266)
(-0.0324714,0.0411845)
(0.0444303,0.0254281)
(-0.0141657,-0.0480856)
(0.00409786,0.00427864)
(-0.00633568,0.0348247)
(0.0262843,-0.039094)
(-0.0149396,-0.00694355)
(0.00109771,0.0151932)
(-0.0273576,-0.0195984)
(0.0597908,-0.0132449)
(-0.0260655,0.00255363)
