---------------------------
f_d = -5000
---------------------------
(0.544343,-0.118518)
(-0.0556916,0.250158)
(-1.86285,-0.632319)
(0.671779,-0.441455)
(-0.412471,0.312598)
(-0.642008,-0.459066)
(0.694517,0.304128)
(0.571725,0.329097)
(-0.206985,-0.113675)
(0.238275,-0.191663)
(-0.661091,0.710895)
(-0.359531,-0.442444)
(0.49333,0.0481207)
(-0.0676969,0.296953)
(-0.265613,-0.483907)
(-0.296568,0.382875)
(-0.633019,0.251209)
(-0.0631795,0.348958)
(0.0413872,-1.46021)
(0.0224898,0.383375)
(0.1724,0.229113)
(0.262742,-0.0670231)
(-0.371516,-0.380041)
(0.542811,0.439986)
(-0.204037,-0.528497)
(-0.402363,-0.275947)
(-0.655281,-0.0423125)
(-0.175978,-0.269335)
(-0.874691,0.368952)
(0.298194,1.22707)
(0.680853,-0.923453)
(-0.927073,0.500897)
(-0.386887,0.0356934)
(-0.980793,0.129139)
(-0.107928,1.51651)
(0.579122,0.263751)
(0.128285,0.014187)
(0.41597,-0.190067)
(-0.0550456,-0.198265)
(-0.344285,0.244721)
(0.549325,0.317526)
(0.119389,0.541198)
(-0.59204,-0.792948)
(-0.501365,-0.640335)
(0.833996,-0.342121)
(-0.088642,1.09802)
(-0.382063,-0.72592)
(0.148769,0.510859)
(-0.375734,1.32206)
(0.2315,0.812641)
(-1.22083,0.367815)
(0.303957,0.555296)
(0.152295,-0.306246)
(-0.13537,0.804941)
(-0.0843467,0.369855)
(0.40353,0.27169)
(-0.0941988,0.258885)
(0.330932,0.183118)
(-0.424154,-1.16809)
(-0.112902,-0.324429)
(-0.471388,-0.440253)
(0.763196,0.55654)
(0.382722,0.190816)
(1.08385,0.1809)
(0.512452,-0.544986)
(0.128045,0.49198)
(-0.287711,-0.255493)
(0.268112,-0.723049)
(0.348373,-0.47533)
(-0.374287,-0.035226)
(0.00232325,-0.272729)
(-0.33642,0.242031)
(0.273604,-0.0644385)
(0.412143,0.0861383)
(0.186427,0.111455)
(-0.263485,0.396705)
(0.56142,-0.133)
(-0.193603,0.233527)
(0.486003,0.452828)
(-0.942277,-0.784868)
(-0.350293,-0.303637)
(-0.287656,-0.226192)
(-0.186201,0.643043)
(-0.0445502,-0.577995)
(-0.93958,0.492789)
(-0.456005,-0.873282)
(-0.709848,-0.507506)
(0.124137,-0.4345)
(-0.33457,-0.523631)
(0.118982,0.489781)
(-0.455606,-0.205712)
(-0.126342,-0.118666)
(0.332588,-0.163465)
(-0.333049,0.43679)
(-1.09856,0.50648)
(0.461534,-0.861432)
(0.736269,0.184286)
(-0.948981,-0.165385)
(0.342888,-0.0940746)
(0.569304,-0.834414)
(-0.468884,-0.406343)
(-0.0915157,-0.532455)
(-0.918347,0.721547)
(-0.430202,0.0611609)
(-0.665764,-0.369684)
(-0.272655,-0.314097)
(-0.984694,-0.460888)
(-0.100503,0.665319)
(-0.0321293,-0.360906)
(0.163142,0.490449)
(0.434192,-1.07435)
(-0.598971,-0.54144)
(-0.240012,0.0100111)
(-0.913048,-1.44198)
(0.101325,0.394568)
(0.238918,0.371974)
(0.174576,0.543197)
(-0.241881,-0.190926)
(-0.279875,0.164766)
(0.0119507,-0.0661512)
(0.0543497,-0.465366)
(-0.439152,0.441445)
(-0.613166,-0.460517)
(0.365306,-1.44482)
(0.625339,-0.604645)
(1.05421,0.444695)
(-0.0319376,0.213557)
(0.597349,-0.71536)
(0.228077,-0.526442)
(-0.457752,0.697202)
(-0.718725,0.191487)
(-0.114831,0.440719)
(-0.289826,-0.521901)
(-0.262918,0.750411)
(0.503794,0.0383572)
(-0.427965,0.0747098)
(0.981705,-0.874577)
(-0.13498,0.0162541)
(0.403158,-0.849854)
(-0.388704,0.464673)
(-0.537142,0.666158)
(-0.609307,0.716488)
(-0.0152814,-0.320751)
(0.17714,-0.142619)
(0.301932,0.791677)
(-0.447952,0.0434707)
(-0.308734,-0.506998)
(0.256908,-0.42666)
(0.908078,-0.251905)
(-0.231427,-0.376208)
(-0.0492534,0.317736)
(0.487368,-0.283313)
(0.028965,0.601992)
(-0.776892,0.251295)
(-0.00276444,-0.599399)
(-0.893804,-0.368659)
(0.216516,-0.0415569)
(0.585062,-0.379248)
(0.715427,-0.510475)
(-0.172329,-0.436068)
(0.389948,0.468675)
(0.338509,0.50775)
(-0.42402,0.257889)
(0.233847,0.117144)
(0.667677,-1.10338)
(0.068268,-0.0610068)
(-0.326332,-1.19811)
(-0.366946,-0.90782)
(0.85625,-1.89719)
(0.0330079,-0.240994)
(0.130615,-0.318839)
(1.19235,1.44139)
(2.29276,-5.14716)
(0.029874,2.40095)
(-1.24987,1.20539)
(-0.509059,0.318003)
(-1.83412,0.75369)
(-1.16982,1.20908)
(0.1542,-0.486807)
(-0.32433,0.741763)
(-0.017588,-0.00227532)
(-0.3726,0.54665)
(-0.252553,0.184194)
(-0.289113,0.501545)
(0.00115215,-0.154875)
(-0.218888,0.503099)
(0.313435,-0.204387)
(-0.482507,0.722452)
(0.360018,0.532815)
(0.91845,-0.339265)
(0.483191,-0.107804)
(1.3852,0.563066)
(0.744677,0.447775)
(0.205468,0.55153)
(0.546487,0.463074)
(0.329707,1.23425)
(-0.515667,-0.095527)
(0.926659,-0.333913)
(-0.00896758,-0.522569)
(-0.452728,-0.430042)
(0.0788653,-0.128815)
(0.0895468,0.909299)
(0.331253,0.420091)
(0.103716,-1.71683)
(-0.775497,-0.0115674)
(-0.0674344,-0.17909)
(-0.760476,-0.349712)
(0.690367,0.296415)
(0.0412266,0.132357)
(-0.933553,-0.285271)
(-0.455083,-0.176078)
(1.27151,-0.2665)
(-0.394525,0.298552)
(0.293304,1.18435)
(0.0851718,-0.0950761)
(-0.364438,-0.459972)
(0.263851,0.451929)
(-0.00921218,0.0912001)
(0.032225,0.644029)
(0.102134,0.509552)
(-0.665044,0.488719)
(0.0880058,0.201886)
(-0.136353,-0.823599)
(0.322211,0.888643)
(0.160319,-0.0843367)
(-0.247076,-0.543133)
(-0.0997967,0.353687)
(0.827246,-0.598676)
(-0.182407,0.624659)
(-0.366387,-0.858474)
(0.504061,0.522766)
(0.211296,-0.284824)
(-1.18981,-0.361041)
(-0.0100576,-0.844311)
(-0.30424,0.657862)
(0.440744,-0.0963811)
(-0.208757,0.207432)
(-0.00262129,0.0944837)
(-0.196724,-0.823137)
(-0.132504,-0.580722)
(0.459768,-0.328257)
(-0.202317,-1.17814)
(-0.146533,-0.253224)
(0.207812,0.622901)
(0.263757,-0.357123)
(0.430149,-0.690052)
(0.143943,0.0509838)
(-0.198648,-0.0792039)
(0.280499,0.507894)
(0.229447,-0.156324)
(-0.6264,0.615311)
(-0.203811,-0.60204)
(-0.275446,-0.470328)
(0.112647,0.386417)
(0.639858,-0.205015)
(-0.567787,-0.286857)
(1.00376,-0.296558)
(0.561735,-0.955529)
(-0.118686,0.0246211)
(0.136873,-0.547028)
(0.151966,-0.77358)
(-0.781116,0.0328373)
(-0.270233,0.110002)
(0.0584191,0.31871)
(-0.503814,1.24171)
(0.435313,0.687091)
(-1.12416,0.692072)
(-0.417503,0.518456)
(-0.78484,-0.300187)
(-0.175739,0.0530347)
(-0.25645,0.975108)
(-1.01401,-0.039231)
(-1.0547,0.202487)
(-0.193871,0.684904)
(-0.0852885,0.0114096)
(-0.649967,-0.708974)
(-0.641601,-0.17693)
(0.509288,0.288512)
(-0.822929,-0.566202)
(-0.137553,-0.292121)
(-0.239939,-0.694861)
(-0.248864,-0.480158)
(-1.17273,0.344307)
(-0.805704,-0.484032)
(0.0690996,0.376005)
(-0.169724,-0.425366)
(-0.0506255,1.19777)
(-0.0455688,-0.404425)
(-0.51849,-0.0515666)
(1.29905,0.246987)
(0.333283,0.346472)
(0.688536,0.302237)
(0.0898729,-0.559753)
(0.0595439,-0.0827959)
(0.240712,0.158799)
(0.00646382,-1.74074)
(0.594226,1.02444)
(-0.353218,0.972301)
(0.791847,-0.74927)
(-0.803422,0.825101)
(-0.549203,0.761648)
(-0.00920339,-0.337371)
(-0.462405,-0.3437)
(-0.636532,-0.325249)
(-0.495854,0.524823)
(-0.390846,-0.303603)
(0.776907,-0.126882)
(-0.587304,-0.0925516)
(-0.18817,0.212127)
(0.854531,-0.770923)
(-0.530923,0.727717)
(-0.834596,-0.916874)
(0.958915,0.394079)
(-0.794511,-0.120733)
(0.136545,-1.3423)
(-0.165103,0.415042)
(-0.0609373,0.214899)
(-0.401916,0.351832)
(0.819485,0.0250135)
(-0.261197,-0.615743)
(-0.931695,-0.0179491)
(-0.0679975,0.367451)
(0.0491308,-0.34383)
(0.486576,0.138461)
(0.296603,0.61635)
(-0.162199,-0.550394)
(-0.344236,-0.358297)
(0.250655,-0.196892)
(-0.116168,-0.0506191)
(0.108358,-0.131588)
(-0.252608,0.22295)
(-0.259962,0.199245)
(0.29813,0.0256587)
(0.569993,0.186267)
(-1.0318,0.425346)
(0.433635,0.454194)
(0.0717157,0.15984)
(-0.791959,-0.720064)
(-0.537213,0.321699)
(-0.0899655,0.459007)
(-0.630068,0.364342)
(-0.468409,-0.251524)
(0.557343,-0.143556)
(-0.342525,-0.343906)
(0.664961,0.0161146)
(0.499726,1.41403)
(-0.209332,0.327378)
(0.620828,0.286157)
(-0.488697,-0.206999)
(0.126754,-0.2372)
(-0.0772506,-0.0515747)
(-0.456126,0.0213248)
(-0.00731613,-0.377828)
(0.279575,0.113519)
(0.388889,-0.616983)
(0.429304,-0.203414)
(0.529298,0.247746)
(-0.0868413,-1.2792)
(-0.259837,-0.68093)
(0.174738,0.509016)
(0.0833105,0.0519449)
(0.122334,0.41181)
(0.0527496,-0.260519)
(0.0369666,-0.232166)
(0.592643,-0.934514)
(-0.826643,-0.255096)
(-0.0351769,0.200955)
(-0.439392,0.37483)
(-0.683681,-0.0995527)
---------------------------
f_d = -3000
---------------------------
(0.729019,-0.968536)
(-0.24203,-0.152522)
(0.678555,0.502687)
(0.210709,-0.324405)
(-0.000178209,-0.361859)
(0.00630622,-0.227446)
(0.206611,-0.239925)
(-0.489623,-1.4275)
(-0.570492,-0.401734)
(-0.727548,0.163237)
(-1.1117,0.418157)
(0.0227328,-0.699674)
(0.192974,-0.420737)
(-0.170038,-0.408429)
(-0.434833,0.775065)
(-0.443746,-0.733125)
(0.928342,0.893139)
(-1.14521,0.0507663)
(0.0672381,0.316625)
(-0.233848,0.280689)
(0.492678,-0.358441)
(-0.276606,-0.766093)
(-0.506836,-1.42319)
(0.621632,0.3348)
(0.0343694,-0.613903)
(0.22817,0.461905)
(-0.339723,0.473911)
(-0.353774,-0.202245)
(0.224456,0.598347)
(-0.508814,0.989449)
(0.544347,-0.118516)
(-0.0556968,0.250162)
(-1.86286,-0.63229)
(0.671772,-0.441453)
(-0.412472,0.312601)
(-0.642016,-0.459072)
(0.694517,0.304127)
(0.571726,0.329092)
(-0.206984,-0.113679)
(0.23828,-0.191665)
(-0.661089,0.710892)
(-0.359537,-0.442432)
(0.493334,0.0481214)
(-0.06769,0.296958)
(-0.26561,-0.483904)
(-0.296567,0.382879)
(-0.63302,0.251213)
(-0.0631797,0.348957)
(0.0413781,-1.46021)
(0.0224829,0.383373)
(0.172398,0.229118)
(0.262741,-0.0670249)
(-0.371506,-0.380046)
(0.542816,0.439984)
(-0.204037,-0.528497)
(-0.402359,-0.275952)
(-0.655272,-0.0423145)
(-0.175969,-0.269348)
(-0.874689,0.368949)
(0.298199,1.22707)
(0.680845,-0.92346)
(-0.927059,0.500901)
(-0.38688,0.0356905)
(-0.980785,0.12913)
(-0.107917,1.51651)
(0.579122,0.263748)
(0.128292,0.0141833)
(0.41597,-0.190075)
(-0.0550472,-0.198259)
(-0.344287,0.244721)
(0.549322,0.317526)
(0.119387,0.541209)
(-0.592029,-0.79295)
(-0.501362,-0.640341)
(0.833991,-0.342129)
(-0.0886497,1.09802)
(-0.382057,-0.725931)
(0.148778,0.510854)
(-0.375728,1.32207)
(0.231514,0.812648)
(-1.22083,0.367823)
(0.303963,0.555311)
(0.152302,-0.306231)
(-0.135349,0.804971)
(-0.0843327,0.369854)
(0.403532,0.271698)
(-0.094198,0.258904)
(0.33093,0.183125)
(-0.424156,-1.16808)
(-0.112921,-0.324423)
(-0.471386,-0.440252)
(0.763186,0.556522)
(0.382716,0.190809)
(1.08386,0.180896)
(0.512441,-0.544987)
(0.128057,0.491983)
(-0.287709,-0.255486)
(0.268107,-0.723051)
(0.348364,-0.475331)
(-0.374303,-0.0352121)
(0.00232959,-0.272726)
(-0.336419,0.242032)
(0.273599,-0.064456)
(0.412159,0.0861339)
(0.186425,0.111458)
(-0.26347,0.3967)
(0.561424,-0.132992)
(-0.193588,0.23353)
(0.486011,0.45284)
(-0.942276,-0.784874)
(-0.350292,-0.303624)
(-0.287653,-0.226183)
(-0.186196,0.643058)
(-0.0445487,-0.577977)
(-0.93958,0.492817)
(-0.456005,-0.873271)
(-0.709858,-0.507494)
(0.124113,-0.434486)
(-0.334581,-0.52362)
(0.118971,0.48978)
(-0.455617,-0.205707)
(-0.12636,-0.118653)
(0.332604,-0.163446)
(-0.333066,0.436788)
(-1.09856,0.50649)
(0.461539,-0.861422)
(0.736273,0.184277)
(-0.948981,-0.165424)
(0.342873,-0.0940774)
(0.569312,-0.834377)
(-0.468876,-0.40632)
(-0.0915159,-0.532445)
(-0.918348,0.721556)
(-0.430218,0.0611617)
(-0.665781,-0.369666)
(-0.272666,-0.314079)
(-0.984695,-0.46088)
(-0.100519,0.665329)
(-0.0321387,-0.360895)
(0.163139,0.490459)
(0.434186,-1.07434)
(-0.598992,-0.541439)
(-0.240026,0.0100153)
(-0.913074,-1.44198)
(0.101313,0.394564)
(0.238932,0.371973)
(0.174559,0.543196)
(-0.241872,-0.190912)
(-0.279867,0.164765)
(0.0119421,-0.0661407)
(0.0543437,-0.465355)
(-0.439183,0.441443)
(-0.613179,-0.460515)
(0.365277,-1.44484)
(0.625326,-0.60465)
(1.05418,0.444703)
(-0.0319495,0.213556)
(0.597346,-0.715365)
(0.228098,-0.526464)
(-0.457748,0.697212)
(-0.718714,0.19149)
(-0.114813,0.440735)
(-0.289823,-0.521904)
(-0.262926,0.750415)
(0.503791,0.0383641)
(-0.427978,0.0747072)
(0.981711,-0.874567)
(-0.134973,0.0162311)
(0.403155,-0.849875)
(-0.388706,0.464665)
(-0.537142,0.666165)
(-0.609298,0.716494)
(-0.0152808,-0.320751)
(0.177129,-0.142619)
(0.301915,0.791678)
(-0.447949,0.0434771)
(-0.308759,-0.507004)
(0.256895,-0.426687)
(0.908051,-0.25192)
(-0.231415,-0.376208)
(-0.0492708,0.317727)
(0.487376,-0.2833)
(0.0289613,0.602012)
(-0.776868,0.251293)
(-0.00277149,-0.599391)
(-0.893795,-0.368645)
(0.216496,-0.0415447)
(0.585047,-0.379246)
(0.715414,-0.510486)
(-0.17233,-0.436082)
(0.389937,0.468657)
(0.33853,0.507724)
(-0.424039,0.257876)
(0.233846,0.117152)
(0.667674,-1.10338)
(0.0682448,-0.0609987)
(-0.326344,-1.19811)
(-0.366993,-0.907856)
(0.856224,-1.8972)
(0.0329902,-0.241015)
(0.130584,-0.318875)
(1.19236,1.44135)
(2.29278,-5.14718)
(0.0298971,2.40092)
(-1.24972,1.20542)
(-0.509012,0.318037)
(-1.83412,0.753647)
(-1.16981,1.20906)
(0.154218,-0.486783)
(-0.324335,0.74174)
(-0.0175905,-0.00226161)
(-0.372589,0.54664)
(-0.252563,0.1842)
(-0.289115,0.501534)
(0.00113892,-0.154888)
(-0.218902,0.503094)
(0.313408,-0.204426)
(-0.482527,0.722449)
(0.360038,0.532781)
(0.918425,-0.339291)
(0.483173,-0.107825)
(1.38522,0.563055)
(0.744701,0.447759)
(0.205489,0.551522)
(0.546509,0.463071)
(0.329718,1.23424)
(-0.51564,-0.0955296)
(0.926667,-0.333896)
(-0.0089279,-0.522564)
(-0.452712,-0.430041)
(0.0788947,-0.128809)
(0.0895384,0.909314)
(0.331267,0.420089)
(0.103685,-1.71682)
(-0.775481,-0.0115616)
(-0.0674506,-0.179088)
(-0.760462,-0.349697)
(0.690384,0.296414)
(0.0412192,0.13238)
(-0.933537,-0.285273)
(-0.455088,-0.176098)
(1.2715,-0.266515)
(-0.394515,0.298535)
