---------------------------
f_d = -5000
---------------------------
(-0.50312,-0.400152)
(-0.540612,0.504199)
(0.46064,0.231835)
(-0.861079,-0.399867)
(-1.58908,-0.726803)
(-0.698966,1.55321)
(-0.619452,-0.0257126)
(0.0511415,-0.473004)
(0.490778,-1.67964)
(0.242743,0.756738)
(0.356678,-0.778167)
(0.177201,0.928675)
(0.445115,0.143415)
(0.120714,0.395812)
(-0.154918,-0.818541)
(-0.273365,1.01807)
(0.165416,-0.124782)
(-1.02425,0.211322)
(0.183356,0.145419)
(-0.751717,0.947829)
(0.761825,-0.0142459)
(-0.645253,0.819379)
(0.279503,-0.150618)
(0.146171,0.683531)
(1.31901,-0.886842)
(-0.556517,-0.537362)
(0.393471,0.298266)
(-0.362401,-0.262807)
(0.221567,-0.146238)
(-0.47644,-0.737948)
(1.49758,0.165818)
(-0.263946,-0.202187)
(0.502206,-0.995802)
(0.734638,0.420695)
(1.04889,1.18621)
(-0.59687,1.22414)
(0.671024,-0.0472196)
(-0.206886,0.103933)
(0.067853,0.384523)
(0.438704,-1.50354)
(-0.316298,1.26685)
(-0.290839,0.243242)
(-0.434386,0.354369)
(0.509088,-0.656687)
(-0.299003,0.65399)
(-0.0372227,-0.998086)
(0.11372,-0.0631389)
(-0.283219,0.0566103)
(0.387132,-0.201778)
(0.531126,-0.967711)
(0.475782,0.900537)
(0.640293,-0.217053)
(-0.0741056,1.45259)
(-0.0431301,-0.479373)
(-0.856377,0.144083)
(0.744077,0.538228)
(0.234755,0.33215)
(0.916638,-0.672976)
(-0.167046,0.495234)
(0.314511,-0.375433)
(-1.19662,1.29306)
(0.264241,-0.246066)
(1.16295,0.437621)
(0.689428,-0.952807)
(0.00206129,1.62508)
(0.202675,-1.07078)
(-1.53521,0.775565)
(0.958307,-0.494119)
(-0.150847,-0.472173)
(0.257257,-0.277584)
(-0.373757,0.505413)
(0.760198,0.097275)
(0.258943,-0.113166)
(0.763993,-0.386505)
(-0.572416,0.175065)
(0.518912,-0.139807)
(-1.29695,0.390922)
(1.62009,-0.512763)
(-0.591312,-0.408176)
(0.285457,-0.650724)
(-0.1786,-0.58556)
(1.22296,0.00464416)
(-0.753355,-1.06316)
(0.311074,0.700024)
(-0.194305,0.307721)
(-1.00469,0.898986)
(-0.744953,-0.868572)
(0.459892,0.92991)
(0.0590865,-0.249984)
(0.0496948,-0.252111)
(-0.887832,0.223748)
(-0.397977,0.612942)
(-0.325944,-0.584449)
(-0.17044,0.459391)
(1.06743,-0.580664)
(-0.45605,0.656028)
(0.153804,-0.890273)
(0.0889537,0.593068)
(-0.45213,-0.478501)
(-0.195203,1.49653)
(-0.220312,0.465514)
(-0.289514,1.1338)
(0.583719,-0.781199)
(-1.55826,0.351127)
(0.169576,-0.199891)
(-0.939185,0.285185)
(1.27697,-0.0711732)
(-1.99742,0.565569)
(1.08053,-0.0100821)
(-1.25445,0.241177)
(-0.22231,-0.814743)
(-0.0546776,-0.935815)
(0.832296,-0.970707)
(-0.283272,-0.788279)
(-0.00540562,-0.731366)
(-0.664385,-0.0192419)
(0.477262,0.616656)
(-0.462307,-0.318812)
(1.31153,0.266616)
(-0.100258,-0.148594)
(-0.18813,-0.0779279)
(-0.987443,-0.118587)
(0.256669,1.30513)
(-0.275499,-0.092527)
---------------------------
f_d = -4000
---------------------------
(0.191533,-0.966677)
(0.0665011,0.592449)
(0.20444,-0.425108)
(0.841504,0.640653)
(0.00665866,0.201414)
(-1.2298,0.0142021)
(0.778402,-0.0225616)
(0.563166,-0.49164)
(-0.641929,0.12505)
(0.104274,-0.07835)
(0.311683,0.41243)
(-0.471657,-0.754401)
